wkp,name_en,name_ja
http://www.wikidata.org/entity/Q45700,Konami,コナミホールディングス
http://www.wikidata.org/entity/Q33789498,Shinsei,シンセイ
http://www.wikidata.org/entity/Q33793336,,ちゅらっぷす
http://www.wikidata.org/entity/Q5748611,HexaDrive,ヘキサドライブ
http://www.wikidata.org/entity/Q5909783,Hot B,ホット・ビィ
http://www.wikidata.org/entity/Q5942495,HuneX,ヒューネックス
http://www.wikidata.org/entity/Q5972831,INiS,イニス
http://www.wikidata.org/entity/Q6125388,Punchline,パンチライン
http://www.wikidata.org/entity/Q6279033,Jorudan,ジョルダン
http://www.wikidata.org/entity/Q6325565,KAZe,カゼ・ネット
http://www.wikidata.org/entity/Q6445840,Kure Software Koubou,呉ソフトウェア工房
http://www.wikidata.org/entity/Q6451704,Kylotonn,Kylotonn
http://www.wikidata.org/entity/Q6500121,Watanabe Seisakusho,渡辺製作所
http://www.wikidata.org/entity/Q6713732,M2,M2 (ゲーム会社)
http://www.wikidata.org/entity/Q6782763,Nippon Computer Systems,日本コンピュータシステム
http://www.wikidata.org/entity/Q6805537,Media Rings,メディアリング
http://www.wikidata.org/entity/Q6886758,Mobile21,モバイル21
http://www.wikidata.org/entity/Q7047669,Noise,ノイズ
http://www.wikidata.org/entity/Q7065431,Now Production,ナウプロダクション
http://www.wikidata.org/entity/Q7156467,Pax Softnica,パックスソフトニカ
http://www.wikidata.org/entity/Q7180503,Phantagram,ファンタグラム
http://www.wikidata.org/entity/Q7202313,Platine Dispositif,PlatineDispositif
http://www.wikidata.org/entity/Q7226426,Polygon Magic,ポリゴンマジック
http://www.wikidata.org/entity/Q7301372,Realtime Associates,リアルタイム・アソシエーションズ
http://www.wikidata.org/entity/Q7335430,Riot,ライオット (ゲームブランド)
http://www.wikidata.org/entity/Q7416412,Sandlot,サンドロット
http://www.wikidata.org/entity/Q7446140,SegaSoft,セガソフト
http://www.wikidata.org/entity/Q7480253,Tango Gameworks,Tango Gameworks
http://www.wikidata.org/entity/Q7500035,Shoeisha,翔泳社
http://www.wikidata.org/entity/Q7514985,Silicon Studio,シリコンスタジオ
http://www.wikidata.org/entity/Q7577190,Spike Chunsoft,スパイク・チュンソフト
http://www.wikidata.org/entity/Q7641092,Sunrise Interactive,サンライズインタラクティブ
http://www.wikidata.org/entity/Q7663606,SystemSoft Alpha,システムソフト・アルファー
http://www.wikidata.org/entity/Q7678649,Takuyo,拓洋興業
http://www.wikidata.org/entity/Q7681873,Tamsoft,タムソフト
http://www.wikidata.org/entity/Q7683810,Tantalus Media,タンタラス・メディア
http://www.wikidata.org/entity/Q7784257,Thin Chen Enterprise,小紅帽
http://www.wikidata.org/entity/Q7883635,Underground Development,アンダーグラウンド・ディベロップメント
http://www.wikidata.org/entity/Q7937557,Vivarium Inc.,ビバリウム
http://www.wikidata.org/entity/Q8024279,Windmill,ういんどみる
http://www.wikidata.org/entity/Q8025512,Winkysoft,ウィンキーソフト
http://www.wikidata.org/entity/Q8046428,Yacht Club Games,ヨットクラブゲームズ
http://www.wikidata.org/entity/Q8074145,Zoom,ズーム
http://www.wikidata.org/entity/Q9290601,Inti Creates,インティ・クリエイツ
http://www.wikidata.org/entity/Q10369375,Sega Rosso,セガ・ロッソ
http://www.wikidata.org/entity/Q11190752,B.B. Studio,B.B.スタジオ
http://www.wikidata.org/entity/Q11231990,MOSS,MOSS
http://www.wikidata.org/entity/Q11243482,SITER SKAIN,SITER SKAIN
http://www.wikidata.org/entity/Q11289760,Examu,エクサム
http://www.wikidata.org/entity/Q11297509,Qute,キュート
http://www.wikidata.org/entity/Q11307497,Shift,シフト
http://www.wikidata.org/entity/Q11320972,DB-SOFT,デービーソフト
http://www.wikidata.org/entity/Q11325179,Nude Maker,ヌードメーカー
http://www.wikidata.org/entity/Q11325442,NetDragon Websoft,ネットドラゴンウェブソフト
http://www.wikidata.org/entity/Q11328509,Birthday,バースデイ (企業)
http://www.wikidata.org/entity/Q11331181,Bullet-Proof Software,ビーピーエス
http://www.wikidata.org/entity/Q11332510,Fill-in-Cafe,フィルインカフェ
http://www.wikidata.org/entity/Q11549491,Mizukagami,水鏡 (同人サークル)
http://www.wikidata.org/entity/Q11609342,Yoshitsubomi,美蕾
http://www.wikidata.org/entity/Q13512339,Facepunch Studios,フェイスパンチ・スタジオ
http://www.wikidata.org/entity/Q15070304,Comcept,comcept
http://www.wikidata.org/entity/Q15651013,Dingo Inc.,ディンゴ
http://www.wikidata.org/entity/Q16155855,17-BIT,17-BIT
http://www.wikidata.org/entity/Q16829899,Colossal Order,コロッサル・オーダー (企業)
http://www.wikidata.org/entity/Q71930,Cryo Interactive,
http://www.wikidata.org/entity/Q128523,Silverball Studios,
http://www.wikidata.org/entity/Q130729,Turn 10 Studios,
http://www.wikidata.org/entity/Q130763,Tripwire Interactive,
http://www.wikidata.org/entity/Q137086,Mindware Studios,
http://www.wikidata.org/entity/Q166953,RedLynx,
http://www.wikidata.org/entity/Q169198,10tacle Studios,
http://www.wikidata.org/entity/Q204961,Pterodon,
http://www.wikidata.org/entity/Q212092,Black Forest Games,
http://www.wikidata.org/entity/Q222045,2K Czech,
http://www.wikidata.org/entity/Q224593,Snail,
http://www.wikidata.org/entity/Q229459,3D Realms,
http://www.wikidata.org/entity/Q238132,4J Studios,
http://www.wikidata.org/entity/Q240924,Digital Reality,
http://www.wikidata.org/entity/Q245456,5th Cell,
http://www.wikidata.org/entity/Q245723,Zylom,
http://www.wikidata.org/entity/Q250426,EA Mobile,
http://www.wikidata.org/entity/Q258729,Artificial Studios,
http://www.wikidata.org/entity/Q263787,Sunflowers Interactive Entertainment Software,
http://www.wikidata.org/entity/Q266418,SCE London Studio,
http://www.wikidata.org/entity/Q270119,7th Level,
http://www.wikidata.org/entity/Q282658,Acclaim Studios Austin,
http://www.wikidata.org/entity/Q286780,thatgamecompany,
http://www.wikidata.org/entity/Q304980,Nebula Device,
http://www.wikidata.org/entity/Q339266,Accolade,
http://www.wikidata.org/entity/Q340209,Shiny Entertainment,
http://www.wikidata.org/entity/Q357663,Legend Entertainment,
http://www.wikidata.org/entity/Q379959,Adventure Soft,
http://www.wikidata.org/entity/Q388228,Creative Assembly Sofia,
http://www.wikidata.org/entity/Q389261,Backbone Entertainment,
http://www.wikidata.org/entity/Q389526,Bloober Team,
http://www.wikidata.org/entity/Q391183,Incentive Software,
http://www.wikidata.org/entity/Q417230,Akella,
http://www.wikidata.org/entity/Q429316,Stardock,
http://www.wikidata.org/entity/Q453802,Imagic,
http://www.wikidata.org/entity/Q459403,Ambrosia Software,
http://www.wikidata.org/entity/Q467598,Cryptic Studios,
http://www.wikidata.org/entity/Q488510,WeMade Entertainment,
http://www.wikidata.org/entity/Q489262,Wizet,
http://www.wikidata.org/entity/Q495054,ArenaNet,
http://www.wikidata.org/entity/Q496710,Webzen Games,
http://www.wikidata.org/entity/Q498812,Running with Scissors,
http://www.wikidata.org/entity/Q500799,Ubisoft Toronto,
http://www.wikidata.org/entity/Q511988,DR Studios,
http://www.wikidata.org/entity/Q514059,Nadeo,
http://www.wikidata.org/entity/Q521489,Amaze Entertainment,
http://www.wikidata.org/entity/Q540817,Hydravision Entertainment,
http://www.wikidata.org/entity/Q547808,Budcat Creations,
http://www.wikidata.org/entity/Q549221,Spellbound Entertainment,
http://www.wikidata.org/entity/Q561385,Travian Games,
http://www.wikidata.org/entity/Q565073,Rainbow Arts,
http://www.wikidata.org/entity/Q571862,Page 44 Studios,
http://www.wikidata.org/entity/Q577108,Fox Interactive,
http://www.wikidata.org/entity/Q582666,Nitrome,
http://www.wikidata.org/entity/Q597020,Danger Close Games,
http://www.wikidata.org/entity/Q598181,Team Silent,
http://www.wikidata.org/entity/Q604213,Nowcom,
http://www.wikidata.org/entity/Q610952,n-Space,
http://www.wikidata.org/entity/Q613801,Kuju Ltd.,
http://www.wikidata.org/entity/Q617925,Saffire,
http://www.wikidata.org/entity/Q637851,Playdom,
http://www.wikidata.org/entity/Q649297,StormRegion,
http://www.wikidata.org/entity/Q651089,Ascaron,
http://www.wikidata.org/entity/Q655493,Petroglyph Games,
http://www.wikidata.org/entity/Q657175,Ninai Games,
http://www.wikidata.org/entity/Q660990,Avalanche Software,
http://www.wikidata.org/entity/Q671855,Bug-Byte,
http://www.wikidata.org/entity/Q672642,Arkane Studios,
http://www.wikidata.org/entity/Q672664,Black Rock Studio,
http://www.wikidata.org/entity/Q673888,InnoGames,
http://www.wikidata.org/entity/Q677273,Piranha Bytes,
http://www.wikidata.org/entity/Q684218,Cavedog Entertainment,
http://www.wikidata.org/entity/Q694590,Bigpoint GmbH,
http://www.wikidata.org/entity/Q695299,Ubisoft Blue Byte,
http://www.wikidata.org/entity/Q726675,FarSight Studios,
http://www.wikidata.org/entity/Q726988,Kalisto Entertainment,
http://www.wikidata.org/entity/Q734715,Pseudo Interactive,
http://www.wikidata.org/entity/Q738135,Aspyr,
http://www.wikidata.org/entity/Q742887,Cinematronics,
http://www.wikidata.org/entity/Q743712,Black Isle Studios,
http://www.wikidata.org/entity/Q744761,Spiderweb Software,
http://www.wikidata.org/entity/Q746059,IO Interactive,
http://www.wikidata.org/entity/Q752317,EA Canada,
http://www.wikidata.org/entity/Q753684,"Atari, SA",
http://www.wikidata.org/entity/Q756147,Wanako Studios,
http://www.wikidata.org/entity/Q756510,Invictus Games,
http://www.wikidata.org/entity/Q758030,Attic Entertainment Software,
http://www.wikidata.org/entity/Q758872,Audiogenic,
http://www.wikidata.org/entity/Q769354,Red Storm Entertainment,
http://www.wikidata.org/entity/Q775346,Beenox,
http://www.wikidata.org/entity/Q779114,Zen Studios,
http://www.wikidata.org/entity/Q784330,Flagship Studios,
http://www.wikidata.org/entity/Q787163,Haemimont Games,
http://www.wikidata.org/entity/Q794750,Bigbig Studios,
http://www.wikidata.org/entity/Q800120,Humongous,
http://www.wikidata.org/entity/Q804201,Black Hole Entertainment,
http://www.wikidata.org/entity/Q821191,Eat Sleep Play,
http://www.wikidata.org/entity/Q821910,Team Soho,
http://www.wikidata.org/entity/Q827153,Surreal Software,
http://www.wikidata.org/entity/Q830947,Remedy Entertainment,
http://www.wikidata.org/entity/Q834035,Deck13 Interactive,
http://www.wikidata.org/entity/Q835847,Digital Anvil,
http://www.wikidata.org/entity/Q846884,Ubisoft Shanghai,
http://www.wikidata.org/entity/Q861343,Tale of Tales,
http://www.wikidata.org/entity/Q863618,Feral Interactive,
http://www.wikidata.org/entity/Q866301,Capcom Vancouver,
http://www.wikidata.org/entity/Q870122,Crytek UK,
http://www.wikidata.org/entity/Q870894,Egosoft,
http://www.wikidata.org/entity/Q875485,Max Design,
http://www.wikidata.org/entity/Q878724,Bit Corporation,
http://www.wikidata.org/entity/Q885920,Blue Tongue Entertainment,
http://www.wikidata.org/entity/Q903621,Ubisoft Montreal,
http://www.wikidata.org/entity/Q907331,Distinctive Software,
http://www.wikidata.org/entity/Q921944,Focus Home Interactive,
http://www.wikidata.org/entity/Q923047,989 Studios,
http://www.wikidata.org/entity/Q930222,Sir-Tech,
http://www.wikidata.org/entity/Q932631,Team Ico,
http://www.wikidata.org/entity/Q935573,Altar Games,
http://www.wikidata.org/entity/Q937967,Planet Moon Studios,
http://www.wikidata.org/entity/Q941340,Muse Software,
http://www.wikidata.org/entity/Q945060,Ubisoft Reflections,
http://www.wikidata.org/entity/Q947583,Gray Matter Interactive,
http://www.wikidata.org/entity/Q952164,Hello Games,
http://www.wikidata.org/entity/Q956546,Blue Sky Rangers,
http://www.wikidata.org/entity/Q958101,Jagex,
http://www.wikidata.org/entity/Q964885,Boss Game Studios,
http://www.wikidata.org/entity/Q970264,Neversoft,
http://www.wikidata.org/entity/Q974657,Wooga,
http://www.wikidata.org/entity/Q976444,Frog City Software,
http://www.wikidata.org/entity/Q978096,BigPark,
http://www.wikidata.org/entity/Q980729,Firefly Studios,
http://www.wikidata.org/entity/Q1001380,BudgeCo,
http://www.wikidata.org/entity/Q1022372,Kronos Digital Entertainment,
http://www.wikidata.org/entity/Q1023055,CCP Games,
http://www.wikidata.org/entity/Q1041320,Ubisoft Paris,
http://www.wikidata.org/entity/Q1045344,The Learning Company,
http://www.wikidata.org/entity/Q1046593,Gearbox Software,
http://www.wikidata.org/entity/Q1051538,Cauldron,
http://www.wikidata.org/entity/Q1058704,Nerve Software,
http://www.wikidata.org/entity/Q1061580,Atari Games,
http://www.wikidata.org/entity/Q1062171,The 3DO Company,
http://www.wikidata.org/entity/Q1062986,Raven Software,
http://www.wikidata.org/entity/Q1092474,Cinemaware,
http://www.wikidata.org/entity/Q1098120,High Moon Studios,
http://www.wikidata.org/entity/Q1102069,ClockStone Software,
http://www.wikidata.org/entity/Q1130046,LightBox Interactive,
http://www.wikidata.org/entity/Q1134915,Milestone S.r.l.,
http://www.wikidata.org/entity/Q1136222,Kush Games,
http://www.wikidata.org/entity/Q1136248,Gotham Games,
http://www.wikidata.org/entity/Q1136254,BlueSky Software,
http://www.wikidata.org/entity/Q1146905,Cyan Worlds,
http://www.wikidata.org/entity/Q1157042,Daedalic Entertainment,
http://www.wikidata.org/entity/Q1172164,CD Projekt RED,
http://www.wikidata.org/entity/Q1187273,Pyro Studios,
http://www.wikidata.org/entity/Q1193145,Slightly Mad Studios,
http://www.wikidata.org/entity/Q1200947,Destination Games,
http://www.wikidata.org/entity/Q1202130,Robot Entertainment,
http://www.wikidata.org/entity/Q1234918,Philos Laboratories,
http://www.wikidata.org/entity/Q1235040,Domark Software,
http://www.wikidata.org/entity/Q1254065,SCE Foster City Studio,
http://www.wikidata.org/entity/Q1254072,SCE San Diego Studio,
http://www.wikidata.org/entity/Q1269052,Dynamix,
http://www.wikidata.org/entity/Q1283542,Eden Games,
http://www.wikidata.org/entity/Q1304727,VIS Entertainment,
http://www.wikidata.org/entity/Q1317020,Tarsier Studios,
http://www.wikidata.org/entity/Q1328536,Sega Studios San Francisco,
http://www.wikidata.org/entity/Q1330823,Elite Systems,
http://www.wikidata.org/entity/Q1358751,Runic Games,
http://www.wikidata.org/entity/Q1360172,N3V Games,
http://www.wikidata.org/entity/Q1383563,Telltale Games,
http://www.wikidata.org/entity/Q1384984,Team17,
http://www.wikidata.org/entity/Q1386435,F4,
http://www.wikidata.org/entity/Q1408498,Ocean Software,
http://www.wikidata.org/entity/Q1417011,Wideload Games,
http://www.wikidata.org/entity/Q1418015,Spectrum HoloByte,
http://www.wikidata.org/entity/Q1420772,Fishlabs,
http://www.wikidata.org/entity/Q1425861,GSC Game World,
http://www.wikidata.org/entity/Q1441169,Frictional Games,
http://www.wikidata.org/entity/Q1457468,THQ Nordic,
http://www.wikidata.org/entity/Q1466613,Ubisoft Massive,
http://www.wikidata.org/entity/Q1466835,Metropolis Software,
http://www.wikidata.org/entity/Q1470335,SCS Software,
http://www.wikidata.org/entity/Q1493857,GarageGames,
http://www.wikidata.org/entity/Q1517179,System 3,
http://www.wikidata.org/entity/Q1517490,Iron Lore Entertainment,
http://www.wikidata.org/entity/Q1517669,No Cliché,
http://www.wikidata.org/entity/Q1518612,Relic Entertainment,
http://www.wikidata.org/entity/Q1537551,Goodgame Studios,
http://www.wikidata.org/entity/Q1542578,Rockstar New England,
http://www.wikidata.org/entity/Q1546111,Troika Games,
http://www.wikidata.org/entity/Q1573316,SakeVisual,
http://www.wikidata.org/entity/Q1573432,HeroCraft,
http://www.wikidata.org/entity/Q1576335,Visceral Games,
http://www.wikidata.org/entity/Q1576643,Sulake Corporation,
http://www.wikidata.org/entity/Q1617310,"Péndulo Studios, S.L.",
http://www.wikidata.org/entity/Q1639517,TimeGate Studios,
http://www.wikidata.org/entity/Q1640973,Hyperion Entertainment,
http://www.wikidata.org/entity/Q1671616,Introversion Software,
http://www.wikidata.org/entity/Q1686729,Jellyvision,
http://www.wikidata.org/entity/Q1692707,Square Enix Europe,
http://www.wikidata.org/entity/Q1725456,The Chinese Room,
http://www.wikidata.org/entity/Q1742126,KingsIsle Entertainment,
http://www.wikidata.org/entity/Q1747400,Paradox France,
http://www.wikidata.org/entity/Q1758803,Oddworld Inhabitants,
http://www.wikidata.org/entity/Q1783815,Ninja Theory,
http://www.wikidata.org/entity/Q1786683,Playfish,
http://www.wikidata.org/entity/Q1799063,People Can Fly,
http://www.wikidata.org/entity/Q1806887,Ritual Entertainment,
http://www.wikidata.org/entity/Q1809234,Hothouse Creations,
http://www.wikidata.org/entity/Q1827127,Linux Game Publishing,
http://www.wikidata.org/entity/Q1884327,Magnetic Fields,
http://www.wikidata.org/entity/Q1889419,New World Computing,
http://www.wikidata.org/entity/Q1889791,Splash Damage,
http://www.wikidata.org/entity/Q1906072,Marvin Glass and Associates,
http://www.wikidata.org/entity/Q1907767,Massive Development,
http://www.wikidata.org/entity/Q1911412,Pivotal Games,
http://www.wikidata.org/entity/Q1925056,Metanet Software,
http://www.wikidata.org/entity/Q1944894,Monkeystone Games,
http://www.wikidata.org/entity/Q1956256,Hidden Path Entertainment,
http://www.wikidata.org/entity/Q1979024,Totally Games,
http://www.wikidata.org/entity/Q1984338,Gaijin Entertainment,
http://www.wikidata.org/entity/Q1986442,Rage Software,
http://www.wikidata.org/entity/Q1988059,Bizarre Creations,
http://www.wikidata.org/entity/Q1989672,Rockstar Toronto,
http://www.wikidata.org/entity/Q2002760,NovaLogic,
http://www.wikidata.org/entity/Q2012641,Evryware,
http://www.wikidata.org/entity/Q2023846,Enlight Software,
http://www.wikidata.org/entity/Q2030718,Rebellion Developments,
http://www.wikidata.org/entity/Q2060066,Revolution Software,
http://www.wikidata.org/entity/Q2061879,SimBin Studios,
http://www.wikidata.org/entity/Q2065466,Terminal Reality,
http://www.wikidata.org/entity/Q2073049,2K China,
http://www.wikidata.org/entity/Q2076545,Day 1 Studios,
http://www.wikidata.org/entity/Q2077224,4A Games,
http://www.wikidata.org/entity/Q2080076,Behaviour Interactive,
http://www.wikidata.org/entity/Q2080159,ACE Team,
http://www.wikidata.org/entity/Q2081220,The Sims Studio,
http://www.wikidata.org/entity/Q2083043,Rockstar London,
http://www.wikidata.org/entity/Q2083518,Ubisoft Montpellier,
http://www.wikidata.org/entity/Q2086858,Trilobyte,
http://www.wikidata.org/entity/Q2090810,Lankhor,
http://www.wikidata.org/entity/Q2106613,Triangle Studios,
http://www.wikidata.org/entity/Q2109517,NeocoreGames,
http://www.wikidata.org/entity/Q2136378,RedSpotGames,
http://www.wikidata.org/entity/Q2146772,Joymax,
http://www.wikidata.org/entity/Q2164685,The Bitmap Brothers,
http://www.wikidata.org/entity/Q2176341,RuneSoft,
http://www.wikidata.org/entity/Q2248318,Ice-Pick Lodge,
http://www.wikidata.org/entity/Q2275894,TalonSoft,
http://www.wikidata.org/entity/Q2290725,Sensible Software,
http://www.wikidata.org/entity/Q2291482,Rockstar Vienna,
http://www.wikidata.org/entity/Q2299192,Impressions Games,
http://www.wikidata.org/entity/Q2310169,Spieleentwicklungskombinat,
http://www.wikidata.org/entity/Q2310496,Palace Software,
http://www.wikidata.org/entity/Q2324214,HB Studios,
http://www.wikidata.org/entity/Q2326128,Yullaby,
http://www.wikidata.org/entity/Q2335341,Swingin' Ape Studios,
http://www.wikidata.org/entity/Q2340010,Croteam,
http://www.wikidata.org/entity/Q2352604,TaleWorlds,
http://www.wikidata.org/entity/Q2353010,Cyanide,
http://www.wikidata.org/entity/Q2369574,NinjaBee,
http://www.wikidata.org/entity/Q2383221,Best Way,
http://www.wikidata.org/entity/Q2389983,Human Head Studios,
http://www.wikidata.org/entity/Q2411797,Eurocom,
http://www.wikidata.org/entity/Q2419591,Frozenbyte,
http://www.wikidata.org/entity/Q2420494,Mythos Games,
http://www.wikidata.org/entity/Q2421339,Magic Pockets,
http://www.wikidata.org/entity/Q2448087,The Adventure Company,
http://www.wikidata.org/entity/Q2456686,Krome Studios Melbourne,
http://www.wikidata.org/entity/Q2464302,Blizzard North,
http://www.wikidata.org/entity/Q2469781,Saber Interactive,
http://www.wikidata.org/entity/Q2482897,Zono Incorporated,
http://www.wikidata.org/entity/Q2484436,KatGames,
http://www.wikidata.org/entity/Q2489678,,
http://www.wikidata.org/entity/Q2505093,World Forge,
http://www.wikidata.org/entity/Q2507506,Eugen Systems,
http://www.wikidata.org/entity/Q2509669,Ossian Studios,
http://www.wikidata.org/entity/Q2510684,Zynga Dallas,
http://www.wikidata.org/entity/Q2538835,Rampid Interactive,
http://www.wikidata.org/entity/Q2541023,Frogwares,
http://www.wikidata.org/entity/Q2549114,City Interactive,
http://www.wikidata.org/entity/Q2552866,Pi Studios,
http://www.wikidata.org/entity/Q2560823,EA Montreal,
http://www.wikidata.org/entity/Q2567775,Sports Interactive,
http://www.wikidata.org/entity/Q2572761,Housemarque,
http://www.wikidata.org/entity/Q2577247,Imagineering,
http://www.wikidata.org/entity/Q2579521,Vatra Games,
http://www.wikidata.org/entity/Q2605613,Ultimate Play the Game,
http://www.wikidata.org/entity/Q2607531,Harmonix Music Systems,
http://www.wikidata.org/entity/Q2617918,High Voltage Software,
http://www.wikidata.org/entity/Q2648346,Two Tribes B.V.,
http://www.wikidata.org/entity/Q2660091,Griptonite Games,
http://www.wikidata.org/entity/Q2660350,Havok,
http://www.wikidata.org/entity/Q2663520,Vigil Games,
http://www.wikidata.org/entity/Q2665841,Double Helix Games,
http://www.wikidata.org/entity/Q2666236,Boffo Games,
http://www.wikidata.org/entity/Q2667370,EA Tiburon,
http://www.wikidata.org/entity/Q2696462,Johnny Two Shoes,
http://www.wikidata.org/entity/Q2699057,MercurySteam,
http://www.wikidata.org/entity/Q2714179,Empire Interactive,
http://www.wikidata.org/entity/Q2719757,Paradigm Entertainment,
http://www.wikidata.org/entity/Q2737798,Edge of Reality,
http://www.wikidata.org/entity/Q2748676,Victor Interactive Software,
http://www.wikidata.org/entity/Q2813753,1st Playable Productions,
http://www.wikidata.org/entity/Q2822760,Acclaim Cheltenham,
http://www.wikidata.org/entity/Q2842942,American Game Cartridges,
http://www.wikidata.org/entity/Q2859960,Arcen Games,
http://www.wikidata.org/entity/Q2861565,Arkedo Studio,
http://www.wikidata.org/entity/Q2866089,Arxel Tribe,
http://www.wikidata.org/entity/Q2902116,Big Ape Productions,
http://www.wikidata.org/entity/Q2924219,BreakAway Games,
http://www.wikidata.org/entity/Q2929065,Buzz Monkey Software,
http://www.wikidata.org/entity/Q2937730,Capybara Games,
http://www.wikidata.org/entity/Q2981849,Zombie Studios,
http://www.wikidata.org/entity/Q2981951,Coktel Vision,
http://www.wikidata.org/entity/Q2984670,Mythic Entertainment,
http://www.wikidata.org/entity/Q3002104,Cranberry Production,
http://www.wikidata.org/entity/Q3002349,Crave Entertainment,
http://www.wikidata.org/entity/Q3008156,Cyberflix,
http://www.wikidata.org/entity/Q3008170,Cyberlore Studios,
http://www.wikidata.org/entity/Q3009079,Mass Media Inc.,
http://www.wikidata.org/entity/Q3016360,Darkworks,
http://www.wikidata.org/entity/Q3021916,Delta Tao Software,
http://www.wikidata.org/entity/Q3022081,Unknown Worlds Entertainment,
http://www.wikidata.org/entity/Q3023123,Denki,
http://www.wikidata.org/entity/Q3023462,Northwest Synergistic Software,
http://www.wikidata.org/entity/Q3026228,Propaganda Games,
http://www.wikidata.org/entity/Q3032258,Divide By Zero,
http://www.wikidata.org/entity/Q3036861,Dontnod Entertainment,
http://www.wikidata.org/entity/Q3037459,Double Eleven,
http://www.wikidata.org/entity/Q3039227,DreamForge Intertainment,
http://www.wikidata.org/entity/Q3040525,The Behemoth,
http://www.wikidata.org/entity/Q3052248,Tilted Mill Entertainment,
http://www.wikidata.org/entity/Q3054268,Engine Software,
http://www.wikidata.org/entity/Q3066925,Ubisoft Barcelona,
http://www.wikidata.org/entity/Q3087263,FreeStyleGames,
http://www.wikidata.org/entity/Q3087859,Frima Studio,
http://www.wikidata.org/entity/Q3090767,Full Fat,
http://www.wikidata.org/entity/Q3108816,Left Field Productions,
http://www.wikidata.org/entity/Q3137484,Snowblind Studios,
http://www.wikidata.org/entity/Q3137798,Playdead,
http://www.wikidata.org/entity/Q3147611,Iceberg Interactive,
http://www.wikidata.org/entity/Q3147892,Deck Nine Games,
http://www.wikidata.org/entity/Q3148930,Imagine Software,
http://www.wikidata.org/entity/Q3149912,Incinerator Studios,
http://www.wikidata.org/entity/Q3154543,Ironclad Games,
http://www.wikidata.org/entity/Q3178586,Coffee Stain Studios,
http://www.wikidata.org/entity/Q3181534,Klei Entertainment,
http://www.wikidata.org/entity/Q3189994,Junction Point Studios,
http://www.wikidata.org/entity/Q3190271,Just Add Water,
http://www.wikidata.org/entity/Q3195411,Kerberos Productions,
http://www.wikidata.org/entity/Q3196163,Kheops Studio,
http://www.wikidata.org/entity/Q3242292,Liquid Entertainment,
http://www.wikidata.org/entity/Q3259558,Loriciels,
http://www.wikidata.org/entity/Q3281900,Malfador Machinations,
http://www.wikidata.org/entity/Q3300783,Bethesda Game Studios,
http://www.wikidata.org/entity/Q3303197,Altron,
http://www.wikidata.org/entity/Q3320502,S2 Games,
http://www.wikidata.org/entity/Q3322748,Opera Soft,
http://www.wikidata.org/entity/Q3337383,Nazca Corporation,
http://www.wikidata.org/entity/Q3337882,Neko Entertainment,
http://www.wikidata.org/entity/Q3339538,Nibris,
http://www.wikidata.org/entity/Q3342525,Nobilis,
http://www.wikidata.org/entity/Q3345370,Novarama,
http://www.wikidata.org/entity/Q3346039,Nucleosys,
http://www.wikidata.org/entity/Q3359559,PAM Development,
http://www.wikidata.org/entity/Q3375309,Perfect Entertainment,
http://www.wikidata.org/entity/Q3402678,Presto Studios,
http://www.wikidata.org/entity/Q3407134,Project Sora,
http://www.wikidata.org/entity/Q3412336,Quantum Quality Productions,
http://www.wikidata.org/entity/Q3414457,Quicksilver Software,
http://www.wikidata.org/entity/Q3421656,Realtime Worlds,
http://www.wikidata.org/entity/Q3422645,RedWolf Design,
http://www.wikidata.org/entity/Q3436367,Innerloop Studios,
http://www.wikidata.org/entity/Q3456271,BigWorld,
http://www.wikidata.org/entity/Q3482130,Shin'en Multimedia,
http://www.wikidata.org/entity/Q3483147,Sidhe,
http://www.wikidata.org/entity/Q3483583,Signal Studios,
http://www.wikidata.org/entity/Q3484959,SingleTrac,
http://www.wikidata.org/entity/Q3500956,Studio 33,
http://www.wikidata.org/entity/Q3503991,Sunstorm Interactive,
http://www.wikidata.org/entity/Q3504068,SuperBot Entertainment,
http://www.wikidata.org/entity/Q3506713,Swordfish Studios,
http://www.wikidata.org/entity/Q3512162,Rainbow Studios,
http://www.wikidata.org/entity/Q3515535,Tapulous,
http://www.wikidata.org/entity/Q3518266,Krisalis Software,
http://www.wikidata.org/entity/Q3539040,Paradox Development Studio,
http://www.wikidata.org/entity/Q3547645,Ubisoft Annecy,
http://www.wikidata.org/entity/Q3564274,Centauri Production,
http://www.wikidata.org/entity/Q3567003,Webfoot Technologies,
http://www.wikidata.org/entity/Q3569449,Wisdom Tree,
http://www.wikidata.org/entity/Q3569530,Wizarbox,
http://www.wikidata.org/entity/Q3569706,Wolfire Games,
http://www.wikidata.org/entity/Q3592548,Étranges Libellules,
http://www.wikidata.org/entity/Q3601595,Ideaworks Game Studio,
http://www.wikidata.org/entity/Q3604168,Acclaim Studios Teesside,
http://www.wikidata.org/entity/Q3604604,Acornsoft,
http://www.wikidata.org/entity/Q3606516,Agetec,
http://www.wikidata.org/entity/Q3640745,Black Ops Entertainment,
http://www.wikidata.org/entity/Q3643494,AGD Interactive,
http://www.wikidata.org/entity/Q3658005,Capstone Software,
http://www.wikidata.org/entity/Q3705312,Demiurge Studios,
http://www.wikidata.org/entity/Q3739871,Image Space Incorporated,
http://www.wikidata.org/entity/Q3745969,Firemint,
http://www.wikidata.org/entity/Q3775043,GameHouse,
http://www.wikidata.org/entity/Q3815456,Backflip Studios,
http://www.wikidata.org/entity/Q3817132,Krome Studios,
